community,size,avg_to_centroid_sim,mean_pair_sim,min_pair_sim
9,50,0.7826666666666666,0.6907210884353742,0.33333333333333337
15,50,0.9,0.8456054421768708,0.4666666666666667
37,50,0.868,0.8087619047619048,0.4666666666666667
50,50,0.7426666666666667,0.6389115646258504,0.06666666666666665
54,50,0.9279999999999999,0.8938775510204081,0.6
58,50,0.9333333333333333,0.8959455782312925,0.6666666666666667
63,50,0.8146666666666667,0.724843537414966,0.2666666666666667
65,50,0.772,0.6898503401360545,0.19999999999999996
76,50,0.92,0.8798367346938775,0.6
79,50,0.9173333333333333,0.8765714285714287,0.6
82,50,0.9106666666666666,0.8655782312925171,0.4
83,50,0.928,0.8932244897959184,0.5333333333333333
84,50,0.9226666666666666,0.8801632653061224,0.4666666666666667
86,50,0.7906666666666667,0.6930068027210885,0.1333333333333333
87,50,0.7746666666666667,0.6854965986394558,0.33333333333333337
88,50,0.8266666666666667,0.737687074829932,0.33333333333333337
99,50,0.9133333333333333,0.8766258503401362,0.6666666666666667
104,50,0.8146666666666667,0.7393741496598639,0.2666666666666667
105,50,0.896,0.8541496598639458,0.5333333333333333
106,50,0.8200000000000001,0.7420408163265306,0.2666666666666667
119,50,0.84,0.7685986394557823,0.33333333333333337
122,50,0.8,0.7138503401360544,0.2666666666666667
125,50,0.9346666666666666,0.9034013605442176,0.6666666666666667
141,50,0.8813333333333333,0.8205714285714286,0.4
8,49,0.7836734693877552,0.6993197278911566,0.33333333333333337
10,49,0.8122448979591836,0.7380952380952381,0.4666666666666667
16,49,0.8217687074829931,0.7335600907029479,0.2666666666666667
19,49,0.9360544217687075,0.9082199546485262,0.6666666666666667
22,49,0.7918367346938775,0.6952380952380953,0.33333333333333337
24,49,0.8421768707482993,0.7614512471655329,0.4666666666666667
31,49,0.9074829931972789,0.8597505668934242,0.4
33,49,0.8054421768707484,0.7082766439909297,0.33333333333333337
34,49,0.9020408163265307,0.840702947845805,0.4666666666666667
40,49,0.9115646258503401,0.8689342403628119,0.33333333333333337
41,49,0.8938775510204081,0.8420634920634921,0.5333333333333333
109,49,0.8204081632653061,0.7442176870748299,0.4
112,49,0.9142857142857143,0.8668934240362812,0.6
118,49,0.8938775510204081,0.8467120181405896,0.33333333333333337
120,49,0.8870748299319728,0.8285147392290249,0.4666666666666667
127,49,0.8571428571428572,0.7722222222222223,0.2666666666666667
132,49,0.8993197278911564,0.847278911564626,0.5333333333333333
137,49,0.8965986394557823,0.8428571428571429,0.5333333333333333
144,49,0.7482993197278911,0.6536281179138322,0.1333333333333333
4,48,0.8638888888888889,0.7956264775413712,0.33333333333333337
7,48,0.8805555555555555,0.8083924349881797,0.4
13,48,0.8736111111111111,0.8031323877068558,0.4
17,48,0.8138888888888889,0.7343971631205675,0.33333333333333337
23,48,0.9347222222222222,0.9028959810874705,0.33333333333333337
29,48,0.8152777777777778,0.7369385342789598,0.2666666666666667
44,48,0.7972222222222222,0.7001182033096927,0.19999999999999996
45,48,0.9291666666666667,0.8940307328605201,0.6
57,48,0.8013888888888889,0.7183806146572105,0.2666666666666667
73,48,0.7250000000000001,0.6302600472813239,0.2666666666666667
110,48,0.9055555555555556,0.8556737588652482,0.4666666666666667
136,48,0.8319444444444445,0.7455673758865248,0.19999999999999996
114,47,0.8326241134751773,0.7520197348134444,0.33333333333333337
3,46,0.8405797101449275,0.7707568438003222,0.33333333333333337
12,46,0.818840579710145,0.7303059581320452,0.4
21,46,0.8507246376811595,0.7850563607085347,0.4
42,46,0.8057971014492753,0.7198711755233494,0.33333333333333337
56,46,0.8246376811594203,0.755169082125604,0.4
75,46,0.8217391304347825,0.7324959742351048,0.4
102,46,0.7376811594202899,0.633365539452496,0.1333333333333333
1,45,0.845925925925926,0.780740740740741,0.33333333333333337
6,45,0.8548148148148148,0.7830303030303031,0.33333333333333337
14,45,0.8251851851851852,0.7451851851851852,0.33333333333333337
55,45,0.7911111111111111,0.6905050505050505,0.19999999999999996
64,45,0.8607407407407407,0.7911111111111113,0.4
78,45,0.8103703703703704,0.7235016835016835,0.19999999999999996
101,45,0.7718518518518519,0.6686868686868687,0.19999999999999996
43,44,0.7772727272727273,0.6718111346018323,0.2666666666666667
47,44,0.7787878787878788,0.6796335447498238,0.2666666666666667
60,44,0.8378787878787879,0.7573643410852714,0.2666666666666667
97,44,0.8136363636363637,0.7207188160676533,0.2666666666666667
100,44,0.8136363636363637,0.7200845665961946,0.33333333333333337
74,43,0.8077519379844962,0.7180509413067554,0.2666666666666667
80,43,0.8465116279069768,0.7700258397932819,0.4
128,43,0.8666666666666667,0.8086378737541529,0.4
36,42,0.7761904761904762,0.6852497096399536,0.33333333333333337
0,41,0.8065040650406504,0.7071544715447154,0.33333333333333337
26,41,0.8341463414634147,0.7498373983739839,0.2666666666666667
70,41,0.9121951219512195,0.8666666666666668,0.5333333333333333
27,40,0.7066666666666667,0.6220512820512821,0.19999999999999996
152,40,0.8966666666666667,0.8446153846153845,0.4
5,39,0.7794871794871794,0.6950067476383266,0.2666666666666667
52,39,0.7675213675213675,0.6870895186684661,0.2666666666666667
69,39,0.7897435897435897,0.689608636977058,0.33333333333333337
35,38,0.7263157894736842,0.6340445708866762,0.19999999999999996
90,37,0.8036036036036036,0.7131131131131132,0.19999999999999996
117,37,0.7531531531531531,0.6541541541541541,0.1333333333333333
116,36,0.9277777777777778,0.8930158730158733,0.5333333333333333
124,36,0.8740740740740741,0.7966137566137567,0.2666666666666667
153,36,0.8666666666666667,0.7955555555555557,0.4666666666666667
25,35,0.8361904761904762,0.7326610644257704,0.4
62,35,0.6952380952380952,0.5891316526610644,0.1333333333333333
18,34,0.7980392156862746,0.7027926322043969,0.2666666666666667
129,34,0.8647058823529412,0.8,0.4
149,33,0.8181818181818181,0.7212121212121212,0.4
11,31,0.7290322580645161,0.6341218637992831,0.33333333333333337
91,31,0.7268817204301075,0.6335483870967741,0.19999999999999996
2,30,0.6866666666666668,0.597088122605364,0.2666666666666667
20,30,0.6977777777777778,0.595095785440613,0.2666666666666667
28,30,0.7266666666666666,0.6274329501915707,0.2666666666666667
30,30,0.711111111111111,0.6042911877394637,0.2666666666666667
32,30,0.7044444444444444,0.6091954022988506,0.2666666666666667
38,30,0.7133333333333333,0.6001532567049809,0.1333333333333333
39,30,0.7355555555555555,0.6396934865900383,0.2666666666666667
46,30,0.6911111111111112,0.5724137931034483,0.1333333333333333
48,30,0.6977777777777778,0.599080459770115,0.2666666666666667
49,30,0.7266666666666666,0.6148659003831417,0.19999999999999996
51,30,0.7755555555555556,0.678007662835249,0.33333333333333337
53,30,0.7999999999999999,0.7127969348659003,0.4
59,30,0.6644444444444444,0.5636781609195403,0.1333333333333333
61,30,0.6777777777777778,0.5737931034482759,0.19999999999999996
66,30,0.8222222222222222,0.7281226053639845,0.33333333333333337
67,30,0.6688888888888889,0.5780842911877395,0.2666666666666667
68,30,0.6844444444444444,0.5874329501915709,0.19999999999999996
71,30,0.7822222222222222,0.6830651340996169,0.33333333333333337
72,30,0.7577777777777778,0.6593103448275862,0.1333333333333333
77,30,0.7177777777777778,0.6157854406130269,0.2666666666666667
81,30,0.7844444444444444,0.7000766283524906,0.19999999999999996
85,30,0.7955555555555556,0.696704980842912,0.33333333333333337
89,30,0.7355555555555555,0.6407662835249043,0.33333333333333337
92,30,0.6733333333333332,0.5885057471264368,0.2666666666666667
93,30,0.7066666666666666,0.5912643678160919,0.1333333333333333
94,30,0.7022222222222221,0.6064367816091955,0.19999999999999996
95,30,0.8177777777777777,0.7140229885057472,0.2666666666666667
96,30,0.72,0.6140996168582376,0.2666666666666667
98,30,0.7733333333333333,0.6747892720306514,0.2666666666666667
103,30,0.6955555555555555,0.6013793103448276,0.1333333333333333
107,30,0.6844444444444444,0.580536398467433,0.2666666666666667
108,30,0.6466666666666666,0.5437547892720307,0.1333333333333333
111,30,0.8022222222222222,0.7043678160919541,0.33333333333333337
113,30,0.7088888888888888,0.6157854406130269,0.2666666666666667
115,30,0.6688888888888889,0.5737931034482759,0.19999999999999996
121,30,0.7577777777777778,0.6562452107279694,0.19999999999999996
123,30,0.7488888888888888,0.6568582375478927,0.33333333333333337
126,30,0.7933333333333333,0.7098850574712643,0.4666666666666667
130,30,0.7977777777777778,0.7037547892720306,0.33333333333333337
131,30,0.7711111111111111,0.6829118773946359,0.33333333333333337
133,30,0.9333333333333333,0.8911877394636017,0.6666666666666667
134,30,0.7266666666666666,0.6255938697318008,0.19999999999999996
135,30,0.7755555555555556,0.6887356321839081,0.19999999999999996
138,30,0.7466666666666666,0.6349425287356322,0.1333333333333333
139,30,0.8955555555555555,0.8278927203065135,0.4666666666666667
140,30,0.8111111111111111,0.7052873563218391,0.33333333333333337
142,30,0.711111111111111,0.6032183908045978,0.33333333333333337
143,30,0.7422222222222221,0.6404597701149425,0.2666666666666667
145,30,0.6711111111111111,0.5779310344827586,0.19999999999999996
146,30,0.7333333333333333,0.6275862068965518,0.19999999999999996
147,30,0.8288888888888888,0.7451340996168582,0.4
148,30,0.82,0.7221455938697318,0.33333333333333337
150,30,0.7466666666666666,0.6272796934865901,0.19999999999999996
151,30,0.6822222222222222,0.593103448275862,0.19999999999999996
